Sale Type,SKU,Name,Summer - Sale Price DR,Summer - Sale Price TW,Summer - Sale Price OR
Hero - Good Seller,dr-erin-500-fs-vu-bsn-oak,Erin 500mm Floorstanding Vanity Unit & Basin - Bleached Oak,259.99,259.99,
Hero - Good Seller,dr-erin-500-fs-vu-bsn-s-blk,Erin 500mm Floorstanding Vanity Unit & Basin - Soft Black,229.99,229.99,
,dr-erin-500-wmnt-vnty-u-bsn-blk,Drench Erin 500mm Wall Mounted Vanity Unit & Basin - Black Charcoal,229.99,229.99,
,dr-erin-500-wmnt-vnty-u-bsn-blue,Drench Erin 500mm Wall Mounted Vanity Unit & Basin - Matt Blue,204.99,204.99,
,dr-erin-500-wmnt-vnty-u-bsn-gr,Drench Erin 500mm Wall Mounted Vanity Unit & Basin - Satin Green,204.99,204.99,
,dr-erin-500-wmnt-vnty-u-bsn-oak,Drench Erin 500mm Wall Mounted Vanity Unit & Basin - Bleached Oak,229.99,229.99,
,dr-erin-500-wmnt-vnty-u-bsn-wht,Drench Erin 500mm Wall Mounted Vanity Unit & Basin - Gloss White,184.99,184.99,
,DYLAN-500-UNIT-BASIN-WHITE,Dylan 500mm Floorstanding Vanity Unit & Basin - White,214.99,214.99,
,ELLA-TALLBOY-ANTHRACITE,Ava 1400mm Wall Mounted Tall Storage Cabinet - Anthracite,259.99,259.99,
,ELLA-TALLBOY-BLUE,Ava 1400mm Wall Mounted Tall Storage Cabinet - Blue,259.99,259.99,
,ELLA-TALLBOY-WHITE,Ava 1400mm Wall Mounted Tall Storage Cabinet - Gloss White,259.99,259.99,
,emily-500-wm-1dw-gw-alana-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit with Brushed Brass Handle and Alana 335mm Rectangular Countertop Basin,279.99,279.99,
,emily-500-wm-1dw-gw-alana-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit with Matt Black Handle and Alana 335mm Rectangular Countertop Basin,279.99,279.99,
,emily-500-wm-1dw-gw-ct-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit and Countertop with Brushed Brass Handle,184.99,184.99,
,emily-500-wm-1dw-gw-ct-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit and Countertop with Matt Black Handle,184.99,184.99,
,emily-500-wm-1dw-gw-fyori-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit with Brushed Brass Handle and Pura Fyori 500mm Rectangular Countertop,279.99,279.99,
,emily-500-wm-1dw-gw-fyori-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit with Matt Black Handle and Pura Fyori 500mm Rectangular Countertop Bas,279.99,279.99,
,emily-500-wm-1dw-gw-hrrnd-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit with Brushed Brass Handle and Hudson Reed Round Countertop Basin,314.99,314.99,
,emily-500-wm-1dw-gw-hrrnd-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 1 Drawer Unit with Matt Black Handle and Hudson Reed Round Countertop Basin,314.99,314.99,
,emily-500-wm-2dw-gw-alana-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit with Brushed Brass Handles and Alana 335mm Rectangular Countertop Basi,324.99,324.99,
,emily-500-wm-2dw-gw-alana-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit with Matt Black Handles and Alana 335mm Rectangular Countertop Basin,324.99,324.99,
,emily-500-wm-2dw-gw-ct-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit and Countertop with Brushed Brass Handles,239.99,239.99,
,emily-500-wm-2dw-gw-ct-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit and Countertop with Matt Black Handles,239.99,239.99,
,emily-500-wm-2dw-gw-fyori-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit with Brushed Brass Handles and Pura Fyori 500mm Rectangular Countertop,334.99,334.99,
,emily-500-wm-2dw-gw-fyori-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit with Matt Black Handles and Pura Fyori 500mm Rectangular Countertop Ba,334.99,334.99,
,emily-500-wm-2dw-gw-hrrnd-hdl-bb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit with Brushed Brass Handles and Hudson Reed Round Countertop Basin,359.99,359.99,
,emily-500-wm-2dw-gw-hrrnd-hdl-mb,Drench Emily 500mm Gloss White Wall Mounted 2 Drawer Unit with Matt Black Handles and Hudson Reed Round Countertop Basin,359.99,359.99,
,emily-800-wm-1dw-gw-alana-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit with Brushed Brass Handle and Alana 460mm Countertop Basin,289.99,289.99,
,emily-800-wm-1dw-gw-alana-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit with Matt Black Handle and Alana 460mm Countertop Basin,289.99,289.99,
,emily-800-wm-1dw-gw-ct-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit and Countertop with Brushed Brass Handle,214.99,214.99,
,emily-800-wm-1dw-gw-ct-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit and Countertop with Matt Black Handle,214.99,214.99,
,emily-800-wm-1dw-gw-hro-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit with Brushed Brass Handle and Hudson Reed Oval Countertop Basin,334.99,334.99,
,emily-800-wm-1dw-gw-hro-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit with Matt Black Handle and Hudson Reed Oval Countertop Basin,334.99,334.99,
,emily-800-wm-1dw-gw-hrrec-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit with Brushed Brass Handle and Hudson Reed Rectangular Countertop Basin,334.99,334.99,
,emily-800-wm-1dw-gw-hrrec-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 1 Drawer Unit with Matt Black Handle and Hudson Reed Rectangular Countertop Basin,334.99,334.99,
,emily-800-wm-2dw-gw-alana-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit with Brushed Brass Handles and Alana 460mm Countertop Basin,399.99,399.99,
,emily-800-wm-2dw-gw-alana-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit with Matt Black Handles and Alana 460mm Countertop Basin,399.99,399.99,
,emily-800-wm-2dw-gw-ct-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit and Countertop with Brushed Brass Handles,324.99,324.99,
,emily-800-wm-2dw-gw-ct-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit and Countertop with Matt Black Handles,324.99,324.99,
,emily-800-wm-2dw-gw-hro-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit with Brushed Brass Handles and Hudson Reed Oval Countertop Basin,434.99,434.99,
,emily-800-wm-2dw-gw-hro-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit with Matt Black Handles and Hudson Reed Oval Countertop Basin,434.99,434.99,
,emily-800-wm-2dw-gw-hrrec-hdl-bb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit with Brushed Brass Handles and Hudson Reed Rectangular Countertop Basi,434.99,434.99,
,emily-800-wm-2dw-gw-hrrec-hdl-mb,Drench Emily 800mm Gloss White Wall Mounted 2 Drawer Unit with Matt Black Handles and Hudson Reed Rectangular Countertop Basin,434.99,434.99,
,erin-1000-2-dr-fsu-bsn-bc,"Drench Erin 1000mm Black Charcoal Combination Bathroom 2 Door Sink, Toilet Unit",399.99,399.99,
,erin-1000-2-dr-fsu-bsn-c-bc,"Drench Erin 1000mm Black Charcoal Combination Bathroom 2 Door Sink, Toilet Unit and Cistern",424.99,424.99,
,erin-1000-2-dr-fsu-bsn-c-et-bc,Drench Erin 1000mm Black Charcoal Combination Bathroom 2 Door Sink & Toilet Unit with Emily Compact Toilet and Cistern,534.99,534.99,
,erin-1000-2-dr-fsu-bsn-c-et-ok,Drench Erin 1000mm Bleached Oak Combination Bathroom 2 Door Sink & Toilet Unit with Emily Compact Toilet and Cistern,534.99,534.99,
,erin-1000-2-dr-fsu-bsn-c-ok,Drench Erin 1000mm Bleached Oak Combination Bathroom 2 Door Sink & Toilet Unit with Cistern,424.99,424.99,
,erin-1000-2-dr-fsu-bsn-c-vt-bc,Drench Erin 1000mm Black Charcoal Combination Bathroom 2 Door Sink & Toilet Unit with Vellamo Toilet and Cistern,524.99,524.99,
,erin-1000-2-dr-fsu-bsn-c-vt-ok,Drench Erin 1000mm Bleached Oak Combination Bathroom 2 Door Sink & Toilet Unit with Vellamo Toilet and Cistern,524.99,524.99,
,erin-1000-2-dr-fsu-bsn-ok,Drench Erin 1000mm Bleached Oak Combination Bathroom 2 Door Sink & Toilet Unit,399.99,399.99,
,erin-1200-fs-4-dwr-blk-vu-wt,Drench Erin 1200mm Floorstanding Black Charcoal 4 Drawer Vanity Unit & Worktop,689.99,689.99,
,erin-1200-fs-4-dwr-blk-vu-wt-bsn,Drench Erin 1200mm Floorstanding Black Charcoal 4 Drawer Vanity Unit & Worktop with 2 x Hudson Reed Square Countertop Basins,784.99,784.99,
,erin-1200-fs-4-dwr-oak-vu-wt,Drench Erin 1200mm Floorstanding Bleached Oak 4 Drawer Vanity Unit & Worktop,689.99,689.99,
,erin-1200-fs-4-dwr-oak-vu-wt-bsn,Drench Erin 1200mm Floorstanding Bleached Oak 4 Drawer Vanity Unit & Worktop with 2 x Hudson Reed Square Countertop Basins,784.99,784.99,
,erin-1200-wm-4-dwr-blk-vu-wt,Drench Erin 1200mm Wall Mounted Black Charcoal 4 Drawer Vanity Unit & Worktop,689.99,689.99,
,erin-1200-wm-4-dwr-blk-vu-wt-bsn,Drench Erin 1200mm Wall Mounted Black Charcoal 4 Drawer Vanity Unit & Worktop with 2 x Hudson Reed Square Countertop Basins,784.99,784.99,
,erin-1200-wm-4-dwr-oak-vu-wt,Drench Erin 1200mm Wall Mounted Bleached Oak 4 Drawer Vanity Unit & Worktop,689.99,689.99,
,erin-1200-wm-4-dwr-oak-vu-wt-bsn,Drench Erin 1200mm Wall Mounted Bleached Oak 4 Drawer Vanity Unit & Worktop with 2 x Hudson Reed Square Countertop Basins,784.99,784.99,
,erin-1200-wm-4-dwr-s-blk-vu-wt,Drench Erin 1200mm Wall Mounted Soft Black 4 Drawer Vanity Unit & Worktop,599.99,599.99,
,erin-1200-wm-4-dwr-sblk-vuwt-bsn,Drench Erin 1200mm Wall Mounted Soft Black 4 Drawer Vanity Unit & Worktop with 2 x Hudson Reed Square Countertop Basins,719.99,719.99,
,erin-600-wm-1dwr-vu-wt-bc,Drench Erin 600mm Wall Mounted Black Charcoal 1 Drawer Vanity Unit with Worktop,224.99,224.99,
,erin-600-wm-1dwr-vu-wt-bc-hrrec,Drench Erin 600mm Wall Mounted 1 Drawer Black Charcoal Vanity Unit & Worktop with Hudson Reed Rectangular Countertop Basin,279.99,279.99,
,erin-600-wm-1dwr-vu-wt-bc-hrrnd,Drench Erin 600mm Wall Mounted 1 Drawer Black Charcoal Vanity Unit & Worktop with Hudson Reed Round Countertop Basin,279.99,279.99,
,erin-600-wm-1dwr-vu-wt-bc-vrec,Drench Erin 600mm Wall Mounted 1 Drawer Black Charcoal Vanity Unit & Worktop with Vellamo Rectangular Countertop Basin,279.99,279.99,
,erin-600-wm-1dwr-vu-wt-ok,Drench Erin 600mm Wall Mounted Bleached Oak 1 Drawer Vanity Unit with Worktop,224.99,224.99,
,erin-600-wm-1dwr-vu-wt-ok-hrrec,Drench Erin 600mm Wall Mounted 1 Drawer Bleached Oak Vanity Unit & Worktop with Hudson Reed Rectangular Countertop Basin,279.99,279.99,
,erin-600-wm-1dwr-vu-wt-ok-hrrnd,Drench Erin 600mm Wall Mounted 1 Drawer Bleached Oak Vanity Unit & Worktop with Hudson Reed Round Countertop Basin,279.99,279.99,
,erin-600-wm-1dwr-vu-wt-ok-vrec,Drench Erin 600mm Wall Mounted 1 Drawer Bleached Oak Vanity Unit & Worktop with Vellamo Rectangular Countertop Basin,279.99,279.99,
,erin-600-wm-1dwr-vu-wt-sblk-vrec,Drench Erin 600mm Wall Mounted 1 Drawer Soft Black Vanity Unit & Worktop with Vellamo Rectangular Countertop Basin,259.99,259.99,
,erin-600-wm-1dwr-vuwt-sblk-hrrnd,Drench Erin 600mm Wall Mounted 1 Drawer Soft Black Vanity Unit & Worktop with Hudson Reed Round Countertop Basin,259.99,259.99,
,VELEDG06,Vellamo Edge Left Hand 1.5 Bowl Inset/Undermount Brushed Stainless Steel Kitchen Sink & Waste Kit - 580 x 430mm,279.99,279.99,
,VELEDG13,Vellamo Edge 1.5 Bowl Inset/Undermount Brushed Stainless Steel Kitchen Sink & Waste with Right Hand Main Bowl - 560 x 430mm,269.99,269.99,
,VELEDG05,Vellamo Edge Right Hand 1.5 Bowl Inset/Undermount Brushed Stainless Steel Kitchen Sink & Waste Kit - 580 x 430mm,279.99,279.99,
,VELEDG02,Vellamo Edge 1 Bowl Inset/Undermount Brushed Stainless Steel Kitchen Sink & Waste - 430 x 430mm,184.99,184.99,
,VELTERGG01,Vellamo Terra Compact 1 Bowl Graphite Grey Granite Composite Inset or Undermount Kitchen Sink & Waste - 370 x 460mm,174.99,174.99,
,SN60GR,Vellamo Terra 1 Bowl Graphite Grey Granite Composite Inset/Undermount Kitchen Sink & Waste Kit - 533 x 457mm,184.99,184.99,
,WN80BK,Vellamo Terra Extra Large 1 Bowl Black Granite Composite Undermount Kitchen Sink & Waste Kit - 774 x 434mm,244.99,244.99,
,VELTERGG02,Vellamo Terra 1 Bowl Graphite Grey Granite Composite Inset or Undermount Kitchen Sink & Waste - 430 x 460mm,184.99,184.99,
,VELKARKT02,Vellamo Kara Single Lever Mono Kitchen Mixer Tap - Gunmetal,104.99,94.99,
,VELKARKT04,Vellamo Kara Pull Out Spray Single Lever Mono Kitchen Mixer Tap - Matt Black,174.99,139.99,
Hero - Good Seller,VELKORKT04,Vellamo Koro Single Lever Mono Kitchen Mixer Tap - Matt Black,74.99,74.99,
Hero - Good Seller,VELKORKT02,Vellamo Koro U Spout Single Lever Mono Kitchen Mixer Tap - Gunmetal,114.99,94.99,
,HBCLA83,Harbour Clarity 2 Outlet Thermostatic Concealed Shower Valve - Brushed Bronze,229.99,229.99,
,har-clar-bz-2o-v-slide-rail-ovf,"Harbour Clarity Brushed Bronze Shower Package with 2 Outlet Valve, Slide Rail Kit and Overflow Bath Filler",459.99,459.99,
,har-clar-bz-2o-vlv-cm-hd-shwrkit,"Harbour Clarity Brushed Bronze Shower Package with 2 Outlet Valve, Fixed Head & Ceiling Arm and Wall Shower Kit",414.99,414.99,
,har-clar-bz-2o-vlv-wm-ovf,"Harbour Clarity Brushed Bronze Shower Package with 2 Outlet Valve, Fixed Head & Wall Arm and Overflow Bath Filler",459.99,459.99,
,har-clar-bz-2o-vlv-wm-shower-kit,"Harbour Clarity Brushed Bronze Shower Package with 2 Outlet Valve, Fixed Head & Wall Mounted Arm and Wall Shower Kit",424.99,424.99,
,har-clar-bz-2o-vlv-wm-slide-kit,"Harbour Clarity Brushed Bronze Shower Package with 2 Outlet Valve, Fixed Head & Wall Mounted Arm and Slide Rail Shower Kit",459.99,459.99,
,ITY317,Butler & Rose Victoria Traditional 2 Outlet Concealed Therm Shower Valve,259.99,259.99,
,ITY316,Premier Traditional Twin Concealed Thermostatic Shower Valve (Butler & Rose),234.99,234.99,
,MLSHBE2,Vellamo Matt Black Twist Shower Package with Cool Touch Bar Valve and Adjustable Riser Rail (Black Edition),379.99,379.99,
,VELFORT03,Vellamo Forte Deck Mounted Bath Filler - Chrome,104.99,94.99,
,HBCLKN22,Harbour Clarity Knurled Bath Shower Mixer Tap & Shower Kit - Matt Black,174.99,174.99,
,VELRELATE04,Vellamo Relate Bath Shower Mixer & Kit - Chrome,139.99,124.99,
,VELCITY20,Vellamo City Mini Basin Mixer Tap & Waste - Matt Black,74.99,74.99,
,HBSTAT85,Harbour Status Bath Mixer Tap - Brushed Bronze,184.99,184.99,
,VELFORT06,Vellamo Forte Wall Mounted Basin Mixer Tap - Chrome,104.99,84.99,
,HBESSBSM-MB,Harbour Essence Bath Shower Mixer - Matt Black,129.99,129.99,
"Marketing request - Wow, Hero - Big Discount",CTB-CCFLTRECC,Harbour Concrete 520mm Fluted Rectangular Countertop Basin - Warm Grey,179.99,179.99,
Marketing request - Wow,CTB-CCWHPRP,Harbour Concrete 400mm Wall Hung Cloakroom Basin - Periwinkle Purple,189.99,189.99,
,NU-002,Drench Core Mono Basin Mixer Tap - Matt Black,94.99,84.99,
,NU-038,Drench Core Mono Basin Mixer Tap - Brushed Bronze,119.99,94.99,
,NU-031,Drench Core Mono Basin Mixer Tap - Gunmetal,119.99,94.99,
,harbour-grc-rimless-wc-sclose,Harbour Grace Rimless Fully Back to Wall Toilet & Soft Close Seat - 600mm Projection,259.99,259.99,
,NCG441,Emily Rimless Wall Hung Toilet & Soft Close Seat,159.99,159.99,
,NCG550,Drench Emily Rimless BTW Close-Coupled Toilet & Soft Close Seat,199.99,199.99,
,br-catherine-comfort-high-l-tlt,"Butler & Rose Catherine Comfort Height High Level Toilet with Pan, Cistern & Flush Pipe",304.99,304.99,
,NCS840,Butler & Rose Catherine Wall Hung Toilet (Excluding Seat),129.99,129.99,
,vellamo-comf-h-btw-toilet-scseat,Vellamo Modern D-Shaped Comfort Height Back to Wall Toilet with Soft Close Seat,159.99,159.99,
,LQ701,Drench Noir LED Illuminated Black Framed Mirror with Demister Pad - 500 x 700mm,184.99,184.99,
,LQ702,Harbour Clarity LED Illuminated Brushed Brass Framed Mirror with Demister Pad - 500 x 700mm,214.99,214.99,
Hero - Good Seller,MARCOS-600-BLK,Marcos Round Matt Black Framed Mirror - 600mm,94.99,94.99,
,MARCOS-LED-800-BLK,Marcos LED Illuminated Round Matt Black Framed Mirror with Demister Pad & Colour Change Lights - 800mm,239.99,239.99,
,BR-CLEANER01,Butler & Rose Ceramic Fireclay Cleaner Sink - 515 x 393mm,279.99,279.99,
Hero - Good Seller,SN60BK,Vellamo Terra 1 Bowl Black Granite Composite Inset/Undermount Kitchen Sink & Waste Kit - 533 x 457mm,184.99,184.99,
Marketing request - Wow,CTB-CCWHTAL,Harbour Concrete 400mm Wall Hung Cloakroom Basin - Atlantic Teal,189.99,189.99,
,VELEDG12,Vellamo Edge 1.5 Bowl Inset/Undermount Brushed Stainless Steel Kitchen Sink & Waste with Left Hand Main Bowl - 560 x 430mm,269.99,269.99,
,VELTERBL01,Vellamo Terra Compact 1 Bowl Black Granite Composite Inset or Undermount Kitchen Sink & Waste - 370 x 460mm,174.99,174.99,
,VELTERBL02,Vellamo Terra 1 Bowl Black Granite Composite Inset or Undermount Kitchen Sink & Waste - 430 x 460mm,184.99,184.99,
Hero - Good Seller,VELTERWH01,Vellamo Terra Compact 1 Bowl White Granite Composite Inset or Undermount Kitchen Sink & Waste - 370 x 460mm,174.99,174.99,
,VELTERWH02,Vellamo Terra 1 Bowl White Granite Composite Inset or Undermount Kitchen Sink & Waste - 430 x 460mm,184.99,184.99,
,WN80GR,Vellamo Terra Extra Large 1 Bowl Graphite Grey Granite Composite Undermount Kitchen Sink & Waste Kit - 774 x 434mm,244.99,244.99,
Hero - Good Seller,WN80WH,Vellamo Terra Extra Large 1 Bowl White Granite Composite Undermount Kitchen Sink & Waste Kit - 774 x 434mm,244.99,244.99,
,KIT022-with-filter-kit,Vellamo Kara Single Lever Mono Kitchen Mixer Tap with Complete Filter Kit - Brushed Copper,214.99,214.99,
,VELKARKT06,Vellamo Kara Pull Out Spray Single Lever Mono Kitchen Mixer Tap - Gunmetal,174.99,159.99,
Hero - Big Discount,HBCLKN23,Harbour Clarity Knurled Bath Shower Mixer Tap & Shower Kit - Brushed Brass,229.99,229.99,
Hero - Big Discount,HBCLKN24,Harbour Clarity Knurled Bath Shower Mixer Tap & Shower Kit - Gunmetal,229.99,229.99,
,HBESSBSM-BB,Harbour Essence Bath Shower Mixer - Brushed Brass,149.99,149.99,
,HBESSBSM-CH,Harbour Essence Bath Shower Mixer - Chrome,119.99,119.99,
Hero - Good Seller,BPR105,Drench Emily/Erin 1700mm Straight Front Bath Panel - Gloss White,74.99,74.99,
,GLASS001,i6 Double Door Quadrant 800mm (Harbour),224.99,224.99,
,GLASS002,i6 Double Door Quadrant 900mm (Harbour),229.99,229.99,
,GLASS003,i6 Double Door Quadrant 900 x 760mm (Harbour),229.99,229.99,
,GLASS004,i6 Double Door Quadrant 1000 x 800mm (Harbour),239.99,239.99,
,GLASS005,i6 Double Door Quadrant 1200 x 800mm (Harbour),279.99,279.99,
,SCUD10x8Q,i8 Double Door Quadrant 1000 x 800mm (Harbour) (A1+A2),369.99,369.99,
,SCUD12x8Q,i8 Double Door Quadrant 1200 x 800mm (Harbour) (A3+A4),369.99,369.99,
,SCUD12X9Q,i8 Double Door Quadrant 1200 x 900mm (Harbour) (A5+A6),369.99,369.99,
,SCUD9Q,i8 Double Door Quadrant 900mm (Harbour),359.99,359.99,
,SCUD9x76Q,i8 Double Door Quadrant 900x760mm (Harbour),369.99,369.99,
,hb-primrose-pivot-760-side-800,Harbour Primrose Matt Black 6mm Pivot Shower Door 760m & Side Panel 800mm (1850mm high),344.99,344.99,
,hb-primrose-pivot-800-side-800,Harbour Primrose Matt Black 6mm Pivot Shower Door 800m & Side Panel 800mm (1850mm high),349.99,349.99,
,hb-primrose-pivot-900-side-800,Harbour Primrose Matt Black 6mm Pivot Shower Door 900m & Side Panel 800mm (1850mm high),359.99,359.99,
,hb-primrose-sliding-10-side-8,Harbour Primrose Matt Black 6mm Single Sliding Shower Door 1000mm & Side Panel 800mm (1850mm high),389.99,389.99,
,hb-primrose-sliding-12-side-8,Harbour Primrose Matt Black 6mm Single Sliding Shower Door 1200mm & Side Panel 800mm (1850mm high),389.99,389.99,
,Harbour-Virtue-800-VU-Mw-Fr-Wh,"Harbour Virtue 800mm Wall Hung Vanity Unit with LED Illumination, Black Framed Shelf & White Basin - Matt White & Matt Black Han",609.99,609.99,
,Harbour-Virtue-800-Wall-VU-Mw-Wh,Harbour Virtue 800mm Wall Hung Vanity Unit with LED Illumination & White Basin - Matt White & Matt Black Handle,459.99,459.99,
,dalston-600-wall-vu-grey,Britton Bathrooms Dalston 600mm Wall Mounted Vanity Unit and Basin - Matt Grey,339.99,339.99,
,dr-emily-1000-mid-525-cist-gw,"Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Mid-Edged Basin, 480mm Projection Toilet and Cistern - White Gl",534.99,534.99,
,dr-emily-1000-mid-530-cist-gw,"Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Mid-Edged Basin, 520mm Projection Toilet and Cistern - White Gl",414.99,414.99,
,dr-emily-1000-mid-530-gw,Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Mid-Edged Basin and 520mm Projection Toilet - White Gloss,399.99,399.99,
,dr-emily-1000-mid-cist-gw,Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Mid-Edged Basin and Cistern - White Gloss,324.99,324.99,
,dr-emily-1000-mid-gw,Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Mid-Edged Basin - White Gloss,294.99,294.99,
,dr-emily-1000-min-525-cist-gw,"Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Minimalist Basin, 480mm Projection Toilet and Cistern - White G",534.99,534.99,
,dr-emily-1000-min-530-cist-gw,"Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Minimalist Basin, 520mm Projection Toilet and Cistern - White G",414.99,414.99,
,dr-emily-1000-min-530-gw,Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Minimalist Basin and 520mm Projection Toilet - White Gloss,399.99,399.99,
,dr-emily-1000-min-cist-gw,Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Minimalist Basin and Cistern - White Gloss,324.99,324.99,
,dr-emily-1000-min-gw,Drench Emily 1000mm Combination Bathroom Toilet & Sink Unit with Minimalist Basin - White Gloss,294.99,294.99,
,dr-emily-1100-c2dr-mi-530t-cs-hb,(DC) Emily 1100mm Combination Bathroom Toilet & Minimalist Sink Unit with Doors - Hacienda Black - 520mm Projection Toilet & Con,554.99,554.99,
,dr-emily-1100-c2dr-min-530t-hb,(DC) Emily 1100mm Combination Bathroom Toilet & Minimalist Sink Unit with Doors - Hacienda Black - 520mm Projection Toilet,534.99,534.99,
,dr-emily-1100-c2dr-min-cs-hb,(DC) Emily 1100mm Combination Bathroom Toilet & Minimalist Sink Unit with Doors - Hacienda Black & Concealed Cistern,444.99,444.99,
,dr-emily-1100-c2dr-min-hb,(DC) Emily 1100mm Combination Bathroom Toilet & Minimalist Sink Unit with Doors - Hacienda Black,414.99,414.99,
,dr-emily-500-fs-2dr-vb-gw-mid,Emily 500mm Floorstanding Vanity Unit & Mid-Edged Basin - Gloss White,229.99,229.99,
,dr-emily-500-fs-2dr-vb-gw-min,Emily 500mm Floorstanding Vanity Unit & Minimalist Basin - Gloss White,229.99,229.99,
,dr-emily-500-fs-gw-nobasin,Emily 500mm Floorstanding Unit and Countertop - Gloss White - No Basin,184.99,184.99,
,dr-emily-500-wm-2drw-noc-gw,Emily 500mm Wall Mounted Gloss White 2 Drawer Unit,224.99,224.99,
,dr-emily-500-wm-2drw-vb-gw-mid,Emily 500mm Wall Mounted 2 Drawer Vanity Unit & Mid-Edged Basin - Gloss White,279.99,279.99,
,dr-emily-500-wm-2drw-vb-gw-min,Emily 500mm Wall Mounted 2 Drawer Vanity Unit & Minimalist Basin - Gloss White,279.99,279.99,
,dr-emily-600-wm-1drw-vb-gw-min,Emily 600mm Wall Mounted 1 Drawer Vanity Unit & Minimalist Basin - Gloss White,239.99,239.99,
,dr-emily-600-wm-2drw-vb-gw-min,Emily 600mm Wall Mounted 2 Drawer Vanity Unit & Minimalist Basin - Gloss White,294.99,294.99,
Overstock,16620,High Life Balmoral Pair Of Bath Taps,76.99,76.99,
Overstock,JTY004,Premier Slider Rail Kit & Thin Round Handset - 820mm,42.99,42.99,
Overstock,KI071B,Pura Contemporary Round 300mm Shower Head & Swivel Joint,159.99,159.99,
Overstock,FVKI120,Flova Levo Wall Outlet Elbow,19.99,19.99,
Overstock,LVSHVOS,Flova Levo Concealed Manual Shower Valve With Round Plate - 1 Outlet,99.99,99.99,
Overstock,XLBAS,Flova XL Basin Mixer & Clicker Waste Set,139.99,139.99,
Overstock,2386.02,Roper Rhodes Angled Grab Bar,79.99,79.99,
Overstock,AK305,Premier Rigid Riser Kit For Bath Shower Mixer,114.99,114.99,
Overstock,AV/171/C,Sagittarius Avant Wall Mounted 3 Hole Basin Mixer (160mm Spout) (AV/207/C),179.99,179.99,
Overstock,LIF-123T+K-CP,Vado Life Wall Mounted Exposed Bath Shower Mixer with Kit,294.99,294.99,
Overstock,AX/101/C,Sagittarius Axis Pair of Basin Taps,84.99,84.99,
Overstock,PK370,Hudson Reed Single Lever High Rise Mixer With Swivel Spout,154.99,154.99,
Overstock,ELE-CMA/12IN-C/P,Vado Fixed Head Ceiling Mounting Arm 300mm (12),64.99,64.99,
Overstock,BL/109/C,Sagittarius Blade Extended Monobloc Basin Mixer & Waste,199.99,199.99,
Overstock,ANBAS,Flova Annecy Basin Mixer & Clicker Waste Set,284.99,284.99,
Overstock,AQB-SQ/40-C/P,Vado Aquablade Slim Line Easy Clean Square Shower Head 400mm (16),284.99,284.99,
Overstock,T151102,Roper Rhodes Hydra Basin Mixer with Clicker Waste,169.99,169.99,
